message_length,word_count,num_digits,num_uppercase,has_free,has_call,has_win,has_prize,has_txt,has_urgent,has_url,has_phone,exclamation_count,question_count,label
155,36,0,5,0,0,1,0,0,0,0,0,0,4,0
35,6,0,1,0,0,0,0,0,0,0,0,0,0,0
82,17,1,3,0,0,0,0,0,0,0,0,0,0,0
7,2,0,1,0,0,0,0,0,0,0,0,0,0,0
36,7,1,1,0,0,0,0,0,0,0,0,0,1,0
73,14,0,2,0,0,0,0,0,0,0,0,1,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
49,12,2,2,0,0,0,0,0,0,0,0,0,0,0
48,10,0,2,0,0,0,0,0,0,0,0,0,1,0
155,27,0,15,0,0,0,0,0,0,1,0,0,0,0
93,18,0,2,0,0,0,0,0,0,0,0,0,0,0
99,18,0,5,0,0,0,0,0,0,0,0,0,0,0
155,27,0,15,0,0,0,0,0,0,1,0,0,0,0
48,8,0,1,0,0,0,0,0,0,0,0,1,0,0
42,7,0,1,0,0,0,0,0,0,0,0,0,0,0
24,3,0,1,0,0,0,0,0,0,0,0,0,1,0
163,26,2,128,0,0,1,0,0,1,1,0,1,0,1
30,7,0,1,0,0,0,0,0,0,0,0,0,0,0
44,8,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
34,6,0,1,0,0,0,0,0,0,0,0,0,0,0
144,25,0,0,0,0,0,0,0,0,0,0,0,0,0
179,34,0,3,0,0,1,0,0,0,0,0,1,0,0
143,22,16,26,0,0,0,0,1,0,0,1,1,0,1
52,11,0,1,0,0,0,0,0,0,0,0,0,1,0
82,17,0,1,0,0,0,0,0,0,0,0,0,0,0
39,7,0,1,0,0,0,0,0,0,0,0,0,0,0
80,18,0,3,0,0,1,0,0,0,0,0,0,0,0
35,9,0,2,0,0,0,0,0,0,0,0,0,0,0
82,14,0,2,0,0,0,0,0,0,0,0,0,0,0
41,7,0,2,0,0,0,0,0,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0,0,0,0,1,0
152,25,19,12,1,0,1,1,1,0,1,1,0,0,1
32,6,0,1,0,0,0,0,0,0,0,0,0,0,0
33,6,0,1,0,0,0,0,0,0,0,0,0,0,0
41,8,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
126,24,1,98,0,0,0,0,0,0,0,0,1,2,0
153,29,0,1,0,0,0,0,0,0,0,0,0,0,0
71,12,0,2,0,0,0,0,0,0,0,0,1,0,1
141,30,0,2,0,0,0,0,0,0,0,0,3,0,0
124,22,0,3,0,0,0,0,0,0,0,0,0,0,0
38,7,0,2,0,0,0,0,0,0,0,0,0,0,0
63,13,0,2,0,0,0,0,0,0,0,0,1,0,0
47,10,0,1,0,0,0,0,0,0,0,0,0,0,0
22,4,0,1,0,0,0,0,0,0,0,0,0,0,0
115,22,0,2,0,0,0,0,0,0,0,0,1,0,0
71,16,1,3,0,0,0,0,0,0,0,0,0,0,0
34,6,0,2,0,0,0,0,0,0,0,0,0,1,0
72,16,0,2,0,0,0,0,0,0,0,0,0,1,0
134,21,0,28,0,0,0,0,0,0,0,0,0,0,0
26,3,0,1,0,0,0,0,0,0,0,0,0,0,0
38,10,0,1,0,0,0,0,0,0,0,0,0,1,0
141,26,25,17,1,0,1,1,1,0,1,1,0,0,1
25,3,0,1,0,0,0,0,0,0,0,0,0,0,0
27,6,0,1,0,0,0,0,0,0,0,0,0,0,0
159,32,3,2,0,0,0,0,0,0,0,0,0,0,0
107,20,0,5,0,0,0,0,0,0,0,0,1,0,0
142,28,10,6,0,0,0,0,0,0,0,1,0,0,1
13,2,1,0,0,0,0,0,0,0,0,0,0,0,0
25,5,0,1,0,0,0,0,0,0,0,0,0,0,0
65,12,0,3,0,0,0,0,0,0,0,0,1,1,0
33,6,0,2,0,0,0,0,0,0,0,0,0,0,0
23,3,0,1,0,0,0,0,0,0,0,0,0,0,0
53,11,0,2,0,0,0,0,0,0,0,0,0,0,0
159,29,12,25,1,0,0,0,1,0,0,1,1,1,1
104,20,0,5,0,0,0,0,0,0,0,0,0,1,0
154,26,19,28,0,1,0,0,0,0,0,1,0,1,1
149,35,1,1,0,0,1,0,0,0,0,0,0,0,0
81,14,1,1,0,0,0,0,1,0,0,0,0,0,1
144,25,0,3,0,0,0,0,0,0,0,0,0,0,0
51,10,0,4,0,0,0,0,0,0,0,0,1,0,0
153,25,35,15,0,1,1,1,0,1,0,1,4,0,1
114,24,0,6,0,0,0,0,0,0,0,0,0,0,0
131,29,1,3,0,0,0,0,0,0,0,0,0,0,0
159,25,27,30,0,0,0,1,1,0,0,1,2,0,1
174,26,0,28,0,0,0,0,0,0,0,0,0,0,0
42,8,0,1,0,0,1,0,0,0,0,0,0,0,0
161,28,18,25,0,1,0,0,0,0,0,1,0,1,1
153,30,8,20,0,0,1,0,0,0,0,0,0,0,0
37,7,0,1,0,0,0,0,0,0,0,0,0,0,0
61,11,0,7,0,0,0,0,0,0,0,0,0,0,0
74,16,0,3,0,0,0,0,0,0,0,0,0,1,0
93,21,0,2,0,0,0,0,0,0,0,0,0,1,0
141,30,0,6,0,0,0,0,0,0,0,0,0,0,0
85,15,0,3,0,0,0,0,1,0,0,0,1,1,0
78,20,2,2,0,0,0,0,0,0,0,0,0,1,0
33,7,0,1,0,0,0,0,0,0,0,0,0,0,0
90,19,0,2,0,0,0,0,0,0,0,0,0,0,0
147,30,1,2,0,0,0,0,0,0,0,0,0,0,0
33,6,0,1,0,0,0,0,0,0,0,0,0,1,0
32,6,0,1,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
149,24,0,3,0,0,0,0,0,0,0,0,0,0,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
132,30,0,3,0,0,0,0,0,0,0,0,0,0,0
154,33,0,6,0,0,0,0,0,0,0,0,1,4,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
51,9,0,1,0,0,0,0,0,0,0,0,0,0,0
18,4,0,1,0,0,0,0,0,0,0,0,0,0,0
172,34,0,3,0,0,0,0,0,0,0,0,1,0,0
130,22,13,17,1,0,0,0,1,0,1,1,0,0,1
76,15,0,2,0,0,0,0,0,0,0,0,0,0,0
78,14,0,2,0,0,0,0,0,0,0,0,1,0,0
112,22,0,4,0,0,0,0,0,0,0,0,0,0,0
58,12,0,2,0,0,0,0,0,0,0,0,0,1,0
158,34,0,3,0,0,0,0,0,0,0,0,0,0,0
60,11,0,6,0,0,0,0,0,0,0,0,0,0,0
154,29,0,3,0,0,0,0,0,0,0,0,0,0,0
154,28,2,20,0,0,0,0,0,0,0,0,0,2,1
34,5,0,5,0,0,0,0,0,0,0,0,0,0,0
122,24,23,29,0,1,0,0,0,0,0,1,0,0,1
26,5,0,1,0,0,0,0,0,0,0,0,0,1,0
31,6,0,1,0,0,0,0,0,0,0,0,0,0,0
26,6,0,3,0,0,0,0,0,0,0,0,0,0,0
64,10,0,1,1,0,0,0,0,0,0,0,0,0,0
121,24,0,13,1,0,0,0,0,0,0,0,0,0,1
179,34,0,3,0,0,1,0,0,0,0,0,1,0,0
56,9,0,1,0,0,0,0,0,0,0,0,0,0,0
148,33,0,5,0,0,0,0,0,0,0,0,0,0,0
90,16,0,4,0,0,0,0,0,0,0,0,0,2,0
110,22,0,3,0,0,0,0,0,0,0,0,0,1,0
458,95,0,7,0,0,1,0,0,0,0,0,0,4,0
36,6,0,1,0,0,0,0,0,0,0,0,1,0,0
28,3,0,1,0,0,0,0,0,0,0,0,0,0,0
33,7,0,1,0,0,1,0,1,0,0,0,0,1,0
51,11,0,1,0,0,0,0,0,0,0,0,0,0,0
157,28,0,3,1,0,0,0,0,0,0,0,0,0,1
45,10,0,1,0,0,0,0,0,0,0,0,0,0,0
37,6,0,2,0,0,0,0,0,0,0,0,0,0,0
159,27,23,26,0,1,0,1,0,1,0,0,3,0,1
39,8,0,2,0,0,0,0,0,0,0,0,0,0,0
96,23,2,2,0,0,0,0,0,0,0,0,0,0,0
15,3,0,1,0,0,0,0,0,0,0,0,0,0,0
29,5,0,1,0,0,0,0,0,0,0,0,0,1,0
32,7,0,1,0,0,0,0,0,0,0,0,0,0,0
152,37,0,5,0,0,1,0,0,0,0,0,1,1,0
29,4,0,1,0,0,0,0,0,0,0,0,0,0,0
36,7,0,2,0,0,0,0,0,0,0,0,0,0,0
54,10,0,2,0,0,0,0,0,0,0,0,0,0,0
29,5,0,1,0,0,0,0,0,0,0,0,0,1,0
47,11,0,3,0,0,0,0,0,0,0,0,3,0,0
172,36,0,2,0,0,0,0,0,0,0,0,0,0,0
32,6,0,2,0,0,0,0,0,0,0,0,0,0,0
22,4,0,1,0,0,0,0,0,0,0,0,0,0,0
150,28,16,18,1,0,1,0,0,0,0,1,0,0,1
91,18,0,5,0,0,0,0,0,0,0,0,2,1,0
53,10,0,3,0,0,0,0,0,0,0,0,0,0,0
24,4,0,1,0,0,0,0,0,0,0,0,0,0,0
121,24,0,4,0,0,0,0,0,0,0,0,0,1,0
36,7,0,1,0,0,0,0,0,0,0,0,0,0,0
212,39,0,49,0,0,0,0,0,0,0,0,0,0,0
25,4,0,1,0,0,0,0,0,0,0,0,0,0,0
156,26,5,7,1,0,0,0,1,0,1,0,0,0,1
59,10,0,2,0,0,0,0,0,0,0,0,0,0,0
155,35,0,6,0,0,0,0,0,0,0,0,1,5,0
37,6,0,2,0,0,0,0,0,0,0,0,0,0,0
79,17,0,2,0,0,0,0,0,0,0,0,0,0,0
24,6,0,1,0,0,0,0,0,0,0,0,0,0,0
50,11,0,2,0,0,0,0,0,0,0,0,0,0,0
75,16,0,1,0,0,0,0,0,0,0,0,0,0,0
41,10,0,2,0,0,0,0,0,0,0,0,0,0,0
8,2,0,1,0,0,0,0,0,0,0,0,0,0,0
36,8,0,2,0,1,0,0,0,0,0,0,0,0,0
31,7,0,2,0,0,0,0,0,0,0,0,0,1,0
73,15,2,1,0,0,0,0,0,0,0,0,0,0,0
127,26,0,3,0,0,0,0,0,0,0,0,0,0,0
14,4,0,1,0,0,0,0,0,0,0,0,0,1,0
97,23,0,6,0,0,0,0,0,0,0,0,0,0,0
73,13,1,4,0,0,0,0,0,0,0,0,0,0,0
92,19,0,1,0,0,0,0,0,0,0,0,0,1,0
63,11,1,1,0,0,0,0,0,0,0,0,0,0,0
58,12,0,2,0,0,0,0,0,0,0,0,0,0,0
46,10,0,1,0,0,0,0,0,0,0,0,0,0,0
26,5,1,2,0,0,0,0,0,0,0,0,0,0,0
143,29,1,2,0,0,0,0,0,0,0,0,0,0,0
29,8,0,2,0,0,0,0,0,0,0,0,0,0,0
31,5,0,0,0,0,0,0,0,0,0,0,0,0,0
156,24,3,26,0,0,0,0,0,0,0,0,0,1,0
37,8,0,1,0,0,0,0,0,0,0,0,0,0,0
63,11,0,1,0,0,0,0,0,0,0,0,0,0,0
33,4,0,1,0,0,0,0,0,0,0,0,0,0,0
145,22,28,14,0,0,0,1,0,0,0,1,0,0,1
149,28,17,40,1,0,0,0,1,0,0,1,3,0,1
104,25,1,2,0,0,0,0,0,0,0,0,0,0,0
58,11,0,4,0,0,0,0,0,0,0,0,0,0,0
62,14,0,6,0,0,0,0,0,0,0,0,0,1,0
184,38,0,1,0,0,0,0,0,0,0,0,0,0,0
611,103,4,28,0,0,0,0,0,0,0,0,0,1,0
61,12,0,2,0,0,0,0,0,0,0,0,1,1,0
62,13,0,1,0,0,0,0,0,0,0,0,0,1,0
64,11,0,1,0,0,0,0,0,0,0,0,0,0,0
47,9,1,2,0,0,0,0,0,0,0,0,0,0,0
92,19,0,2,0,0,0,0,0,0,0,0,0,0,0
22,4,0,2,0,1,0,0,0,0,0,0,0,0,0
338,69,1,4,0,1,1,0,0,0,0,0,0,0,0
86,15,0,1,0,0,0,0,0,0,0,0,0,0,0
159,32,0,13,0,1,0,0,0,0,0,0,0,0,0
30,7,1,2,0,0,0,0,0,0,0,0,0,0,0
105,25,0,7,0,0,0,0,0,0,0,0,0,0,0
148,33,1,4,0,0,0,0,0,0,0,0,3,0,0
30,5,0,1,0,0,0,0,0,0,0,0,0,0,0
52,10,0,1,0,0,0,0,0,0,0,0,0,0,0
136,20,29,17,0,1,0,0,0,0,0,1,1,0,1
152,28,0,6,0,0,0,0,0,0,0,0,2,0,0
43,8,0,1,0,0,0,0,0,0,0,0,0,0,0
146,29,9,5,0,0,0,0,1,0,0,1,0,0,1
144,23,24,21,0,1,0,1,0,1,0,1,1,0,1
35,8,0,1,0,0,0,0,0,0,0,0,0,0,0
47,9,0,2,0,0,0,0,0,0,0,0,0,0,0
25,4,0,1,0,0,0,0,0,0,0,0,0,1,0
127,27,0,2,0,0,0,0,0,0,0,0,0,0,0
25,4,0,2,0,0,0,0,0,0,0,0,0,0,0
143,26,2,3,0,0,0,0,0,0,0,0,1,2,0
128,19,1,17,0,0,0,0,0,0,0,0,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
43,8,0,2,0,0,0,0,0,0,0,0,0,0,0
99,21,4,1,0,0,0,0,0,0,0,0,0,0,0
152,36,0,6,1,0,0,0,0,0,0,0,0,6,0
37,8,0,1,0,0,0,0,0,0,0,0,0,1,0
32,7,0,1,0,0,0,0,0,0,0,0,0,0,0
3,1,3,0,0,0,0,0,0,0,0,0,0,0,0
153,20,13,11,0,1,0,0,0,0,1,1,2,1,1
28,6,1,1,0,0,0,0,0,0,0,0,0,1,0
55,10,0,2,0,0,0,0,0,0,0,0,1,0,0
28,8,0,1,0,0,0,0,0,0,0,0,0,0,0
121,25,0,2,0,0,0,0,0,0,0,0,0,0,0
29,6,0,1,0,0,0,0,0,0,0,0,0,1,0
115,22,1,1,0,0,0,0,0,0,0,0,0,0,0
39,9,0,1,0,0,0,0,0,0,0,0,0,0,0
154,37,0,6,0,0,0,0,0,0,0,0,2,0,0
148,24,0,12,0,0,1,0,0,0,0,0,0,0,0
132,24,12,5,0,1,0,0,0,0,0,1,0,0,1
44,7,0,2,0,0,0,0,0,0,0,0,0,1,0
71,14,8,1,1,0,0,0,1,0,0,1,0,0,1
156,32,0,6,0,1,0,0,0,0,0,0,0,0,0
25,6,0,2,0,0,0,0,0,0,0,0,0,1,0
147,27,23,23,0,1,0,0,0,0,0,1,2,0,1
41,8,0,2,0,0,0,0,0,0,0,0,1,0,0
83,17,0,1,0,0,0,0,0,0,0,0,1,1,0
45,11,2,3,0,0,0,0,0,0,0,0,0,0,0
73,15,1,2,0,0,0,0,0,0,0,0,0,0,0
158,28,0,4,0,0,0,0,0,0,0,0,1,0,0
47,10,0,2,0,0,0,0,0,0,0,0,0,0,0
161,23,19,66,0,0,0,0,0,0,1,1,0,0,1
159,32,0,4,0,0,0,0,0,0,0,0,0,0,0
165,36,0,5,0,0,0,0,0,0,0,0,0,0,0
91,14,1,12,0,0,0,0,0,0,0,0,0,0,1
37,5,0,1,0,0,0,0,0,0,0,0,0,0,0
160,31,26,11,1,0,0,0,1,0,0,1,1,1,1
41,8,0,1,0,0,0,0,1,0,0,0,0,0,0
136,32,0,2,0,0,0,0,0,0,0,0,0,2,0
24,4,0,1,0,0,0,0,0,0,0,0,0,0,0
35,7,0,27,0,0,0,0,0,0,0,0,2,0,0
25,5,0,1,0,0,0,0,0,0,0,0,0,0,0
31,7,1,2,0,0,0,0,0,0,0,0,0,0,0
36,7,0,3,0,0,0,0,0,0,0,0,0,0,0
132,28,0,5,0,0,0,0,0,0,0,0,1,0,0
156,27,0,16,0,0,0,0,0,0,0,0,0,0,0
30,7,0,23,0,0,0,0,0,0,0,0,0,0,0
118,27,0,1,0,1,0,0,0,0,0,0,0,0,0
82,17,0,3,0,0,0,0,0,0,0,0,0,0,0
123,19,23,12,0,0,1,1,1,0,1,1,0,0,1
147,33,0,7,0,0,0,0,0,0,0,0,0,1,0
75,14,0,12,0,0,0,0,0,0,0,0,0,0,0
22,7,1,1,0,0,0,0,0,0,0,0,0,0,0
90,19,0,4,0,0,0,0,0,0,0,0,0,0,0
61,11,0,1,0,0,0,0,0,0,0,0,0,0,0
148,22,35,25,0,1,1,0,0,0,0,1,2,0,1
28,5,0,1,0,0,0,0,0,0,0,0,0,1,0
42,10,0,2,0,0,0,0,0,0,0,0,0,0,0
75,14,0,2,0,0,0,0,0,0,0,0,1,1,0
160,25,19,22,1,1,0,0,0,0,0,1,0,0,1
27,6,0,1,0,0,0,0,0,0,0,0,0,0,0
14,4,0,2,0,0,0,0,0,0,0,0,0,0,0
129,27,0,3,0,0,0,0,0,0,0,0,0,0,0
73,14,0,1,0,0,0,0,0,0,0,0,0,0,0
88,19,0,1,0,1,0,0,0,0,0,0,0,0,0
27,5,0,3,0,0,0,0,0,0,0,0,0,0,0
75,12,0,2,0,0,0,0,0,0,0,0,0,0,0
11,2,1,1,0,0,0,0,0,0,0,0,1,0,0
23,5,0,1,0,0,0,0,0,0,0,0,0,0,0
158,28,18,23,0,1,1,1,0,1,0,1,1,0,1
73,13,6,4,0,0,0,0,0,0,1,1,0,0,1
25,6,0,1,0,0,0,0,0,0,0,0,0,0,0
81,14,0,5,0,0,0,0,0,0,0,0,0,0,0
51,11,1,2,0,0,0,0,0,0,0,0,1,1,0
40,9,0,1,0,0,0,0,0,0,0,0,0,1,0
156,29,0,4,0,0,0,0,0,0,0,0,1,0,0
124,23,0,3,0,0,0,0,0,0,0,0,0,1,0
18,4,0,2,0,0,0,0,0,0,0,0,0,0,0
6,2,0,1,0,0,0,0,0,0,0,0,0,1,0
126,30,1,94,0,1,0,0,0,0,0,0,1,0,0
46,9,0,1,0,0,0,0,0,0,0,0,0,0,0
30,8,1,1,0,0,0,0,0,0,0,0,0,0,0
35,6,0,2,0,0,0,0,0,0,0,0,0,0,0
174,28,21,1,0,1,0,1,0,0,0,1,0,0,1
114,16,18,9,1,0,0,0,0,0,0,1,0,1,1
32,5,0,2,0,0,0,0,0,0,0,0,0,1,0
23,5,0,1,0,0,0,0,0,0,0,0,0,0,0
126,25,8,14,0,0,1,0,1,0,0,1,1,1,1
42,9,0,2,0,0,0,0,0,0,0,0,0,0,0
99,18,0,5,0,0,0,0,0,0,0,0,1,0,0
96,20,1,4,0,0,0,0,0,0,0,0,0,1,0
74,15,0,4,0,0,0,0,0,0,0,0,0,1,0
72,12,0,3,0,0,0,0,0,0,0,0,0,0,0
76,16,0,2,0,0,0,0,0,0,0,0,0,0,0
60,12,0,3,0,0,0,0,0,0,0,0,0,0,0
148,27,5,3,1,0,0,0,0,0,0,1,0,0,1
5,1,0,1,0,0,0,0,0,0,0,0,0,0,0
31,6,0,1,0,1,0,0,0,0,0,0,0,0,0
77,15,0,2,0,0,0,0,0,0,0,0,0,0,0
33,8,2,1,0,0,0,0,0,0,0,0,1,0,0
25,5,0,2,0,0,0,0,0,0,0,0,0,0,0
126,20,0,4,0,0,0,0,0,0,0,0,0,1,0
71,15,0,5,0,0,0,0,0,0,0,0,0,2,0
75,16,0,3,0,0,0,0,0,0,0,0,2,0,0
68,12,0,3,0,1,0,0,0,0,0,0,0,0,0
144,31,0,5,0,0,0,0,0,0,0,0,0,4,0
59,14,0,2,0,0,0,0,0,0,0,0,0,0,0
60,10,0,1,0,0,0,0,0,0,0,0,0,0,0
49,11,0,2,0,0,0,0,0,0,0,0,1,1,0
66,14,0,0,0,0,0,0,0,0,0,0,0,0,0
145,23,22,25,0,1,0,0,0,0,0,1,1,0,1
24,6,0,2,0,0,0,0,0,0,0,0,0,0,0
58,13,0,2,0,0,0,0,0,0,0,0,0,2,0
107,20,1,4,0,0,0,0,0,0,0,0,1,1,0
138,25,10,34,0,0,1,0,1,0,0,1,1,0,1
53,9,0,1,0,0,0,0,0,0,0,0,0,0,0
73,16,0,3,0,0,0,0,0,0,0,0,0,0,0
149,35,1,1,0,0,1,0,0,0,0,0,0,0,0
144,25,0,9,0,0,0,0,0,0,0,0,0,0,0
63,10,0,3,0,0,0,0,0,0,0,0,1,0,0
159,32,8,9,0,0,0,0,0,0,0,0,0,0,0
39,8,1,2,0,0,0,0,0,0,0,0,0,0,0
67,13,0,2,0,0,0,0,0,0,0,0,0,0,0
131,26,2,95,0,0,0,0,0,0,0,0,3,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
136,22,1,6,0,1,0,0,0,0,0,0,0,0,0
34,8,0,2,0,0,0,0,0,0,0,0,0,0,0
27,5,0,1,0,0,0,0,0,0,0,0,0,0,0
55,11,0,2,0,0,0,0,0,0,0,0,0,0,0
27,5,0,1,0,0,0,0,0,0,0,0,0,1,0
224,34,23,14,0,1,0,1,0,0,0,1,0,0,1
39,8,0,1,0,0,0,0,0,0,0,0,0,0,0
36,7,0,1,0,0,0,0,0,0,0,0,0,0,0
23,5,0,1,0,0,0,0,0,0,0,0,0,0,0
51,11,0,2,0,0,0,0,0,0,0,0,0,0,0
34,7,0,2,0,0,0,0,0,0,0,0,0,0,0
34,7,0,1,0,0,0,0,0,0,0,0,0,0,0
159,27,29,30,1,1,0,1,1,0,0,1,1,0,1
74,15,0,2,0,0,0,0,0,0,0,0,1,0,0
146,26,1,105,0,0,0,0,1,0,0,0,1,0,0
32,8,0,1,0,0,1,0,0,0,0,0,1,0,0
155,24,18,4,0,1,0,0,0,0,0,1,1,0,1
160,33,1,3,0,0,0,0,0,0,0,0,1,0,0
86,18,0,1,0,0,0,0,0,0,0,0,0,0,0
32,7,0,1,0,0,0,0,0,0,0,0,0,0,0
166,29,0,27,0,0,0,0,0,0,0,0,0,0,0
22,6,0,17,0,0,0,0,0,0,0,0,0,0,0
26,4,0,1,0,0,0,0,0,0,0,0,0,0,0
92,18,1,1,0,0,0,0,0,0,0,0,0,0,0
37,7,0,1,0,0,0,0,0,0,0,0,0,0,0
46,11,0,2,0,0,0,0,0,0,0,0,0,1,0
62,13,0,2,0,0,0,0,0,0,0,0,0,1,0
39,5,0,1,0,0,0,0,0,0,0,0,0,0,0
50,12,0,2,0,0,1,0,0,0,0,0,0,0,0
35,8,0,1,0,0,0,0,0,0,0,0,0,0,0
21,4,0,1,1,0,0,0,0,0,0,0,0,0,0
107,26,1,1,0,0,1,0,0,0,0,0,0,1,0
38,6,0,1,0,0,0,0,0,0,0,0,0,1,0
205,31,0,2,0,0,0,0,0,0,0,0,0,0,0
158,23,0,16,0,0,0,0,0,0,0,0,0,0,0
67,13,0,10,0,0,0,0,0,0,0,0,0,0,0
143,22,23,41,0,0,0,0,1,0,0,1,2,0,1
121,20,6,3,0,0,0,0,1,0,0,0,0,0,0
162,30,16,28,1,0,1,0,0,0,0,1,0,0,1
26,7,0,1,0,0,0,0,0,0,0,0,0,1,0
68,14,0,2,0,0,0,0,0,0,0,0,0,0,0
123,29,2,4,0,0,0,0,0,0,0,0,0,0,0
61,11,0,3,0,0,0,0,0,0,0,0,0,0,0
33,8,0,2,0,0,0,0,0,0,0,0,0,0,0
156,33,0,5,0,0,0,0,0,0,0,0,2,1,0
41,8,0,1,0,0,0,0,0,0,0,0,0,0,0
50,10,1,1,0,0,0,0,0,0,0,0,0,0,0
41,9,0,3,0,0,0,0,0,0,0,0,0,1,0
33,6,11,10,1,1,0,0,0,0,0,0,1,0,1
154,28,5,14,0,0,1,0,0,0,0,0,0,0,1
153,30,8,20,0,0,1,0,0,0,0,0,0,0,0
164,28,19,7,1,1,0,0,1,0,0,1,0,1,1
154,27,25,30,0,1,0,1,0,0,0,1,1,0,1
22,6,0,0,0,0,0,0,0,0,0,0,0,0,0
53,10,0,3,0,0,0,0,0,0,0,0,0,0,0
62,13,0,2,1,0,0,0,0,0,0,0,0,0,0
159,32,0,13,0,1,0,0,0,0,0,0,0,0,0
34,9,0,2,0,0,0,0,0,0,0,0,0,0,0
151,29,0,7,0,0,0,0,0,0,0,0,1,1,0
26,4,0,1,0,0,0,0,0,0,0,0,0,0,0
27,7,0,1,0,0,0,0,0,0,0,0,0,0,0
52,11,0,3,0,0,0,0,0,0,0,0,0,0,0
100,22,0,1,1,0,0,0,1,0,0,0,0,0,0
164,30,3,6,0,0,0,0,0,0,0,0,0,0,0
132,25,5,9,0,0,1,1,0,0,1,1,2,0,1
39,8,0,2,0,0,0,0,0,0,0,0,0,0,0
32,7,0,2,0,0,0,0,0,0,0,0,0,0,0
158,34,0,3,0,0,0,0,0,0,0,0,0,2,0
120,24,0,3,0,0,0,0,0,0,0,0,0,1,0
42,8,0,1,0,0,0,0,0,0,0,0,0,1,0
46,10,0,2,0,0,0,0,0,0,0,0,0,0,0
44,12,0,1,0,0,0,0,0,0,0,0,0,0,0
123,21,0,5,0,0,0,0,0,0,0,0,0,1,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
29,6,0,3,0,0,0,0,0,0,0,0,0,1,0
34,8,0,2,0,0,0,0,1,0,0,0,0,0,0
29,5,0,1,0,0,0,0,0,0,0,0,0,0,0
47,8,0,1,0,0,0,0,0,0,0,0,1,0,0
156,26,21,3,0,1,0,1,0,0,0,1,0,0,1
47,11,0,2,0,0,0,0,0,0,0,0,0,0,0
115,24,0,5,0,0,0,0,0,0,0,0,0,0,0
37,8,0,2,0,0,0,0,0,0,0,0,0,0,0
64,15,0,2,0,0,0,0,0,0,0,0,0,2,0
83,19,1,3,0,0,0,0,0,0,0,0,0,2,0
124,26,3,5,0,0,0,0,1,0,0,0,0,0,0
24,5,0,1,0,0,0,0,0,0,0,0,0,0,0
89,23,0,66,0,1,0,0,0,0,0,0,0,0,0
67,12,1,3,0,0,0,0,0,0,0,0,0,1,0
44,9,0,1,0,0,0,0,0,0,0,0,0,2,0
33,7,1,3,0,0,0,0,0,0,0,0,2,0,0
28,6,0,1,0,0,0,0,0,0,0,0,0,1,0
37,8,0,2,0,0,0,0,0,0,0,0,0,0,0
76,13,0,1,0,0,0,0,0,0,0,0,0,0,0
150,36,0,5,0,0,0,0,0,0,0,0,0,0,0
45,9,0,1,0,0,0,0,0,0,0,0,0,0,0
84,18,0,5,0,0,0,0,0,0,0,0,0,2,0
24,6,0,1,0,0,0,0,0,0,0,0,0,0,0
119,26,0,1,0,0,0,0,0,0,0,0,3,0,0
332,64,0,11,0,1,0,0,0,0,0,0,0,0,0
80,15,0,5,0,0,0,0,0,0,0,0,0,0,0
24,6,0,3,0,1,0,0,0,0,0,0,0,0,0
151,28,13,11,0,0,0,0,1,0,0,1,3,0,1
34,7,0,1,0,0,0,0,0,0,0,0,0,0,0
65,13,0,3,0,1,0,0,0,0,0,0,2,0,0
27,6,0,1,0,0,0,0,0,0,0,0,0,1,0
24,5,0,2,0,0,0,0,0,0,0,0,0,1,0
53,11,0,1,0,0,0,0,0,0,0,0,0,0,0
28,6,0,1,0,0,0,0,0,0,0,0,1,0,0
22,5,0,1,0,0,0,0,0,0,0,0,0,1,0
23,4,0,1,0,0,0,0,0,0,0,0,0,0,0
161,30,24,12,0,1,0,0,0,0,0,1,0,0,1
191,41,3,3,0,0,0,0,0,0,0,0,1,1,0
75,16,0,4,0,0,0,0,0,0,0,0,0,0,0
23,6,0,1,0,0,0,0,0,0,0,0,0,0,0
29,4,0,1,0,0,0,0,0,0,0,0,0,1,0
37,5,0,1,0,0,0,0,0,0,0,0,0,0,0
40,8,0,1,0,0,0,0,0,0,0,0,0,0,0
93,22,0,4,0,1,0,0,0,0,0,0,0,1,0
107,22,0,3,0,0,1,0,0,0,0,0,3,0,0
158,22,24,25,1,1,0,0,1,0,0,1,0,0,1
52,10,0,2,0,0,0,0,0,0,0,0,0,0,0
71,16,2,1,0,0,0,0,0,0,0,0,0,0,0
54,11,0,3,0,0,0,0,0,0,0,0,0,1,0
51,12,7,2,0,0,0,0,0,0,0,0,0,0,0
154,30,19,9,0,1,1,1,0,0,0,1,1,0,1
98,20,0,3,0,0,0,0,0,0,0,0,0,0,0
